"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Interleukin-10 signaling","REAC:R-HSA-6783783","0.0098838711828681","2.0050729234211238","45","27","2","19513","TIMP1,STAT3"
"REAC","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","REAC:R-HSA-2173793","0.0098838711828681","2.0050729234211238","44","27","2","19513","SMAD7,HDAC1"
"REAC","SUMOylation","REAC:R-HSA-2990846","0.0098838711828681","2.0050729234211238","175","27","3","19513","HDAC1,TP53,PPARA"
"REAC","Interleukin-2 family signaling","REAC:R-HSA-451927","0.0098838711828681","2.0050729234211238","44","27","2","19513","STAT3,PTK2B"
"REAC","Apoptosis","REAC:R-HSA-109581","0.0098838711828681","2.0050729234211238","174","27","3","19513","STAT3,TP53,DAPK2"
"MIRNA","hsa-miR-519a-3p","MIRNA:hsa-miR-519a-3p","1.9506542680284443e-8","7.709819697695615","347","27","10","19513","TIMP1,CDKN1A,YES1,PTEN,TGFBR2,DICER1,STAT3,MAP3K2,RB1,FOXF2"
"MIRNA","hsa-miR-106b-5p","MIRNA:hsa-miR-106b-5p","0.0000033572276641743353","5.474019206877662","1079","27","12","19513","CDKN1A,YES1,PTEN,TGFBR2,CCND1,SMAD7,STAT3,MAP3K2,MMP2,TP53,RB1,PFKP"
"MIRNA","hsa-miR-519d-3p","MIRNA:hsa-miR-519d-3p","0.00000437904543160735","5.358620549077337","897","27","11","19513","CDKN1A,PTEN,TGFBR2,CCND1,SMAD7,STAT3,MAP3K2,MMP2,RB1,PPARA,PFKP"
"MIRNA","hsa-miR-21-5p","MIRNA:hsa-miR-21-5p","0.000019032053064777727","4.720514360078187","604","27","9","19513","PTEN,TGFBR2,DICER1,SMAD7,STAT3,MAP3K2,MMP2,RB1,PPARA"
"MIRNA","hsa-miR-17-5p","MIRNA:hsa-miR-17-5p","0.00003999061805953553","4.39804188374416","1170","27","11","19513","CDKN1A,YES1,PTEN,TGFBR2,CCND1,STAT3,MAP3K2,MMP2,TP53,RB1,PFKP"
"MIRNA","hsa-miR-106a-5p","MIRNA:hsa-miR-106a-5p","0.00004894746199238038","4.310269822170961","708","27","9","19513","CDKN1A,PTEN,TGFBR2,CCND1,STAT3,MAP3K2,TP53,RB1,PFKP"
"MIRNA","hsa-miR-519c-3p","MIRNA:hsa-miR-519c-3p","0.00005485452873175287","4.260787511716992","348","27","7","19513","CDKN1A,PTEN,TGFBR2,DICER1,MAP3K2,RB1,PPARA"
"MIRNA","hsa-miR-20a-5p","MIRNA:hsa-miR-20a-5p","0.00010537450328465408","3.9772644595438775","1060","27","10","19513","CDKN1A,PTEN,TGFBR2,CCND1,SMAD7,STAT3,MAP3K2,TP53,RB1,PFKP"
"MIRNA","hsa-miR-520a-3p","MIRNA:hsa-miR-520a-3p","0.00024191536440256028","3.6163365480773537","451","27","7","19513","CDKN1A,TGFBR2,CCND1,MAP3K2,CD44,PFKP,HOXD8"
"MIRNA","hsa-miR-130b-3p","MIRNA:hsa-miR-130b-3p","0.0009237460229947068","3.03444741836185","570","27","7","19513","PTEN,TGFBR2,DICER1,STAT3,MMP2,RB1,PPARA"
"MIRNA","hsa-miR-221-3p","MIRNA:hsa-miR-221-3p","0.0009237460229947068","3.03444741836185","365","27","6","19513","PTEN,DICER1,MAP3K2,MMP2,TP53,RB1"
"MIRNA","hsa-miR-708-5p","MIRNA:hsa-miR-708-5p","0.0010208283268308223","2.9910472872753147","102","27","4","19513","CDKN1A,CCND1,MMP2,CD44"
"MIRNA","hsa-miR-93-5p","MIRNA:hsa-miR-93-5p","0.0017068476128447585","2.7678052509150604","1208","27","9","19513","CDKN1A,PTEN,TGFBR2,CCND1,SMAD7,STAT3,MAP3K2,RB1,PFKP"
"MIRNA","hsa-miR-20b-5p","MIRNA:hsa-miR-20b-5p","0.0017068476128447585","2.7678052509150604","908","27","8","19513","CDKN1A,PTEN,TGFBR2,CCND1,STAT3,MAP3K2,RB1,PFKP"
"MIRNA","hsa-miR-18a-5p","MIRNA:hsa-miR-18a-5p","0.0017939852712540636","2.746181126865697","258","27","5","19513","PTEN,TGFBR2,CCND1,DICER1,TP53"
"MIRNA","hsa-miR-200a-3p","MIRNA:hsa-miR-200a-3p","0.002490457125576005","2.6037209304568063","148","27","4","19513","PTEN,DICER1,STAT3,TP53"
"MIRNA","hsa-miR-196b-5p","MIRNA:hsa-miR-196b-5p","0.002490457125576005","2.6037209304568063","150","27","4","19513","ATF4,TGFBR2,MAP3K2,PPARA"
"MIRNA","hsa-miR-196a-5p","MIRNA:hsa-miR-196a-5p","0.002490457125576005","2.6037209304568063","302","27","5","19513","CDKN1A,TGFBR2,CCND1,MAP3K2,HOXD8"
"MIRNA","hsa-miR-544a","MIRNA:hsa-miR-544a","0.002490457125576005","2.6037209304568063","151","27","4","19513","SMAD7,STAT3,MAP3K2,MMP2"
"MIRNA","hsa-miR-6500-5p","MIRNA:hsa-miR-6500-5p","0.002490457125576005","2.6037209304568063","49","27","3","19513","CDKN1A,CCND1,MAP3K2"
"MIRNA","hsa-miR-330-3p","MIRNA:hsa-miR-330-3p","0.002490457125576005","2.6037209304568063","145","27","4","19513","MAP3K2,TP53,CD44,ABCB5"
"MIRNA","hsa-miR-6735-3p","MIRNA:hsa-miR-6735-3p","0.002490457125576005","2.6037209304568063","47","27","3","19513","PPIB,CCND1,SMAD7"
"MIRNA","hsa-miR-4633-3p","MIRNA:hsa-miR-4633-3p","0.002490457125576005","2.6037209304568063","49","27","3","19513","CDKN1A,CCND1,MAP3K2"
"MIRNA","hsa-miR-152-3p","MIRNA:hsa-miR-152-3p","0.0027095563541609767","2.5671018119715274","156","27","4","19513","CDKN1A,PTEN,CCND1,DICER1"
"MIRNA","hsa-miR-216a-5p","MIRNA:hsa-miR-216a-5p","0.0029407038826725447","2.5315487050393286","161","27","4","19513","PTEN,TGFBR2,SMAD7,CD44"
"MIRNA","hsa-miR-4778-3p","MIRNA:hsa-miR-4778-3p","0.0036685982427866765","2.4354998462964863","173","27","4","19513","CDKN1A,YES1,STAT3,MAP3K2"
"MIRNA","hsa-miR-519b-3p","MIRNA:hsa-miR-519b-3p","0.0036685982427866765","2.4354998462964863","342","27","5","19513","CDKN1A,TGFBR2,DICER1,MAP3K2,RB1"
"MIRNA","hsa-miR-590-5p","MIRNA:hsa-miR-590-5p","0.0036685982427866765","2.4354998462964863","64","27","3","19513","TGFBR2,SMAD7,RB1"
"MIRNA","hsa-miR-9-5p","MIRNA:hsa-miR-9-5p","0.003690668163001056","2.432895001527779","345","27","5","19513","TGFBR2,CCND1,DICER1,MMP2,PPARA"
"MIRNA","hsa-miR-19a-3p","MIRNA:hsa-miR-19a-3p","0.0037384365250925414","2.427309988839978","567","27","6","19513","PTEN,TGFBR2,CCND1,DICER1,TP53,PPARA"
"MIRNA","hsa-miR-95-3p","MIRNA:hsa-miR-95-3p","0.004234597640063861","2.373187848851935","12","27","2","19513","CDKN1A,CCND1"
"MIRNA","hsa-miR-608","MIRNA:hsa-miR-608","0.004631995072653335","2.334231911266934","193","27","4","19513","CCND1,TP53,CD44,PPARA"
"MIRNA","hsa-miR-518c-3p","MIRNA:hsa-miR-518c-3p","0.0054753970114096604","2.261584385416906","14","27","2","19513","PTEN,TP53"
"MIRNA","hsa-miR-21-3p","MIRNA:hsa-miR-21-3p","0.0060024758907966805","2.2216695756299507","81","27","3","19513","PTEN,CCND1,STAT3"
"MIRNA","hsa-miR-142-5p","MIRNA:hsa-miR-142-5p","0.007495378798437558","2.125206414061313","224","27","4","19513","PTEN,TGFBR2,CCND1,PFKP"
"MIRNA","hsa-miR-125b-5p","MIRNA:hsa-miR-125b-5p","0.007862815234012808","2.1044219295723834","425","27","5","19513","STAT3,MAP3K2,MMP2,TP53,CD44"
"MIRNA","hsa-miR-145-5p","MIRNA:hsa-miR-145-5p","0.008510982280513115","2.0700203136653554","235","27","4","19513","CDKN1A,YES1,TGFBR2,CD44"
"MIRNA","hsa-miR-595","MIRNA:hsa-miR-595","0.009425199819114716","2.0257094337567585","98","27","3","19513","TGFBR2,SMAD7,PFKP"
"MIRNA","hsa-miR-572","MIRNA:hsa-miR-572","0.009623931604771005","2.016647472095486","20","27","2","19513","PPIB,CDKN1A"
"CORUM","CORUM root","CORUM:0000000","0.00008394451909625396","4.0760076545462915","3624","27","17","19513","ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,MMP2,TP53,RB1,CD44,PTK2B"
"CORUM","Rb-HDAC1 complex","CORUM:3853","0.00017239429556187627","3.7634771088534587","2","27","2","19513","HDAC1,RB1"
"CORUM","Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)","CORUM:2997","0.00020651988775867336","3.685038119659107","4","27","2","19513","TGFBR2,SMAD7"
"CORUM","Ubiquitin E3 ligase (SMURF2, SMAD7) - TGF(beta)","CORUM:1777","0.00020651988775867336","3.685038119659107","4","27","2","19513","TGFBR2,SMAD7"
"CORUM","Cell cycle kinase complex CDK2","CORUM:311","0.00020651988775867336","3.685038119659107","4","27","2","19513","CDKN1A,CCND1"
"CORUM","CDKN1A-TP53-CDK1-PCNA complex","CORUM:6300","0.00020651988775867336","3.685038119659107","3","27","2","19513","CDKN1A,TP53"
"CORUM","DNMT1-RB1-HDAC1-E2F1 complex","CORUM:1488","0.00020651988775867336","3.685038119659107","4","27","2","19513","HDAC1,RB1"
"CORUM","Cell cycle kinase complex CDK4","CORUM:312","0.00020651988775867336","3.685038119659107","4","27","2","19513","CDKN1A,CCND1"
"CORUM","RB1-HDAC1-BRG1 complex","CORUM:3269","0.00020651988775867336","3.685038119659107","3","27","2","19513","HDAC1,RB1"
"CORUM","CyclinD1-CDK4-p21 complex","CORUM:1634","0.00020651988775867336","3.685038119659107","3","27","2","19513","CDKN1A,CCND1"
"CORUM","Cell cycle kinase complex CDK5","CORUM:313","0.00031264166470299306","3.5049531454952287","5","27","2","19513","CDKN1A,CCND1"
"CORUM","Cell cycle kinase complex CDC2","CORUM:310","0.00042951515079122895","3.3670215121843676","6","27","2","19513","CDKN1A,CCND1"
"CORUM","TGF-beta-receptor-PAR6 complex","CORUM:1779","0.008160187427686441","2.088299866016339","3","27","1","19513","TGFBR2"
"CORUM","p53-MDM2 complex","CORUM:7180","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","RB-E2F1 complex","CORUM:1250","0.008160187427686441","2.088299866016339","2","27","1","19513","RB1"
"CORUM","NFKB1-STAT3 complex","CORUM:7316","0.008160187427686441","2.088299866016339","2","27","1","19513","STAT3"
"CORUM","DICER1-NCOA6-AGO2 complex","CORUM:1385","0.008160187427686441","2.088299866016339","3","27","1","19513","DICER1"
"CORUM","TRIM27-RB1 complex","CORUM:5663","0.008160187427686441","2.088299866016339","2","27","1","19513","RB1"
"CORUM","YY1-MDM2-p53 complex","CORUM:5331","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","MMP-9-TIMP-1-LRP complex","CORUM:2709","0.008160187427686441","2.088299866016339","3","27","1","19513","TIMP1"
"CORUM","TRF2-Ku complex","CORUM:1220","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","IL6ST-PRKCD-STAT3 complex","CORUM:1519","0.008160187427686441","2.088299866016339","3","27","1","19513","STAT3"
"CORUM","p53 homotetramer complex","CORUM:2681","0.008160187427686441","2.088299866016339","1","27","1","19513","TP53"
"CORUM","RNA-induced silencing complex, RISC","CORUM:5377","0.008160187427686441","2.088299866016339","3","27","1","19513","DICER1"
"CORUM","STAT3-NLK-MAP3K7 complex","CORUM:1520","0.008160187427686441","2.088299866016339","3","27","1","19513","STAT3"
"CORUM","Ubiquitin E3 ligase (SMAD7, SMURF1) - TGFBR1","CORUM:1783","0.008160187427686441","2.088299866016339","3","27","1","19513","SMAD7"
"CORUM","p300-SMAD1-STAT3 complex","CORUM:1521","0.008160187427686441","2.088299866016339","3","27","1","19513","STAT3"
"CORUM","STAT3 homodimer complex","CORUM:1522","0.008160187427686441","2.088299866016339","1","27","1","19513","STAT3"
"CORUM","HSP90-CIP1-FKBPL complex","CORUM:5622","0.008160187427686441","2.088299866016339","3","27","1","19513","CDKN1A"
"CORUM","P53-BARD1-KU70 complex","CORUM:5288","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","RELA-STAT3 complex","CORUM:7317","0.008160187427686441","2.088299866016339","2","27","1","19513","STAT3"
"CORUM","ArgBP2a-CBL-PTK2B complex","CORUM:5709","0.008160187427686441","2.088299866016339","3","27","1","19513","PTK2B"
"CORUM","p53-SP1 complex","CORUM:2679","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","FOXO3-TP53 complex, oxidative stress stimulated","CORUM:2678","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","Er-alpha-p53-hdm2 complex","CORUM:2670","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","TP53-TSPY1-USP7 complex","CORUM:7420","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","CyclinD1-CDK4-CDK6 complex","CORUM:1633","0.008160187427686441","2.088299866016339","3","27","1","19513","CCND1"
"CORUM","BETA2-Cyclin D1 complex","CORUM:2635","0.008160187427686441","2.088299866016339","2","27","1","19513","CCND1"
"CORUM","RNA-induced silencing complex, RISC","CORUM:5381","0.008160187427686441","2.088299866016339","3","27","1","19513","DICER1"
"CORUM","CEBPE-E2F1-RB1 complex","CORUM:5656","0.008160187427686441","2.088299866016339","3","27","1","19513","RB1"
"CORUM","Axin-p53-HIPK2 complex","CORUM:2844","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","BRCA1-HDAC1-HDAC2 complex","CORUM:2814","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","Ku antigen complex","CORUM:4081","0.008160187427686441","2.088299866016339","2","27","1","19513","XRCC5"
"CORUM","p53-BCL2 complex","CORUM:5812","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","Microprocessor complex","CORUM:3031","0.008160187427686441","2.088299866016339","2","27","1","19513","TGFBR2"
"CORUM","DEAF1- complex","CORUM:6310","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","TGF-beta-receptor type II homodimer complex","CORUM:3041","0.008160187427686441","2.088299866016339","1","27","1","19513","TGFBR2"
"CORUM","TGF-beta receptor II-TGF-beta1 complex","CORUM:3042","0.008160187427686441","2.088299866016339","1","27","1","19513","TGFBR2"
"CORUM","APBB1-TSHZ3-HDAC1 complex","CORUM:5870","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","AJUBA-GFI1-HDAC1 complex","CORUM:6237","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","mSin3A-HDAC1-HDAC2 complex","CORUM:3053","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","CCND1-CDK4 complex","CORUM:3084","0.008160187427686441","2.088299866016339","2","27","1","19513","CCND1"
"CORUM","NUMB-TP53-MDM2 complex","CORUM:3172","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","CCND1-CDK6 complex","CORUM:3087","0.008160187427686441","2.088299866016339","2","27","1","19513","CCND1"
"CORUM","Daxx-Axin-p53 complex","CORUM:3170","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","TGF-betaR2-TGF-beta3 complex","CORUM:6234","0.008160187427686441","2.088299866016339","2","27","1","19513","TGFBR2"
"CORUM","STIP-USP7-p53 complex","CORUM:6188","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex","CORUM:3028","0.008160187427686441","2.088299866016339","3","27","1","19513","TGFBR2"
"CORUM","TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex","CORUM:3027","0.008160187427686441","2.088299866016339","2","27","1","19513","TGFBR2"
"CORUM","XRCC6-XRCC5-WRN complex","CORUM:4082","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","TGF-beta receptor II-TGF-beta1 complex","CORUM:3026","0.008160187427686441","2.088299866016339","1","27","1","19513","TGFBR2"
"CORUM","hSIR2-p53 complex","CORUM:2821","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","CBF1-HDAC1-SMRT complex","CORUM:3156","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","TGF-beta receptor-SMAD3 complex","CORUM:5735","0.008160187427686441","2.088299866016339","3","27","1","19513","TGFBR2"
"CORUM","PTEN-NHERF1-EGFR complex","CORUM:6789","0.008160187427686441","2.088299866016339","3","27","1","19513","PTEN"
"CORUM","p53-BCL2 complex","CORUM:5811","0.008160187427686441","2.088299866016339","2","27","1","19513","TP53"
"CORUM","ODC-OAZ1-CCND1 complex","CORUM:6642","0.008160187427686441","2.088299866016339","3","27","1","19513","CCND1"
"CORUM","Ku antigen-YY1-alphaMyHC promoter complex","CORUM:2918","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","MMP-2-CLDN1 complex","CORUM:2798","0.008160187427686441","2.088299866016339","2","27","1","19513","MMP2"
"CORUM","CCND1-CDK4 complex","CORUM:5287","0.008160187427686441","2.088299866016339","2","27","1","19513","CCND1"
"CORUM","DNA-PK-Ku complex","CORUM:5182","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","Ubiquitin E3 ligase (SMAD7, SMURF1)","CORUM:2996","0.008160187427686441","2.088299866016339","2","27","1","19513","SMAD7"
"CORUM","TGF-beta receptor II-TGF-beta3 complex","CORUM:3025","0.008160187427686441","2.088299866016339","2","27","1","19513","TGFBR2"
"CORUM","RB1-TFAP2A complex","CORUM:5146","0.008160187427686441","2.088299866016339","2","27","1","19513","RB1"
"CORUM","RB-E2F1 complex","CORUM:5143","0.008160187427686441","2.088299866016339","2","27","1","19513","RB1"
"CORUM","ATF4-CREB1 complex","CORUM:6426","0.008160187427686441","2.088299866016339","2","27","1","19513","ATF4"
"CORUM","RB1(hypophosphorylated)-E2F4 complex","CORUM:5099","0.008160187427686441","2.088299866016339","2","27","1","19513","RB1"
"CORUM","Ubiquitin E3 ligase (SMAD7, SMURF2)","CORUM:2992","0.008160187427686441","2.088299866016339","2","27","1","19513","SMAD7"
"CORUM","p33ING1b-HDAC1 complex","CORUM:1159","0.008160187427686441","2.088299866016339","2","27","1","19513","HDAC1"
"CORUM","CD44-LRP1 complex","CORUM:7535","0.008160187427686441","2.088299866016339","2","27","1","19513","CD44"
"CORUM","Ku antigen complex","CORUM:328","0.008160187427686441","2.088299866016339","2","27","1","19513","XRCC5"
"CORUM","NCOR-SIN3-HDAC1 complex","CORUM:747","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","MRG15-PAM14-RB complex","CORUM:723","0.008160187427686441","2.088299866016339","3","27","1","19513","RB1"
"CORUM","MRG15-PAM14-RB complex","CORUM:722","0.008160187427686441","2.088299866016339","3","27","1","19513","RB1"
"CORUM","PU.1-SIN3A-HDAC complex","CORUM:720","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","HDAC1-associated core complex cI","CORUM:648","0.008160187427686441","2.088299866016339","3","27","1","19513","HDAC1"
"CORUM","FHL2-p53-HIPK2 complex","CORUM:577","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","DNA-PK-Ku complex","CORUM:357","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","DNA-PK-Ku complex","CORUM:356","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","Ku antigen-NARG1 complex","CORUM:95","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","DNA-PK-Ku complex","CORUM:355","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","PCNA-KU antigen complex","CORUM:1092","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","DNA-PK-Ku complex","CORUM:322","0.008160187427686441","2.088299866016339","3","27","1","19513","XRCC5"
"CORUM","PCNA-p21 complex","CORUM:314","0.008160187427686441","2.088299866016339","2","27","1","19513","CDKN1A"
"CORUM","p300-MDM2-p53 protein complex","CORUM:98","0.008160187427686441","2.088299866016339","3","27","1","19513","TP53"
"CORUM","Dysbindin 1-A-DNA-PK-complex","CORUM:7217","0.00898204644534307","2.0466247035703367","4","27","1","19513","XRCC5"
"CORUM","WRN-Ku70-Ku80-PARP1 complex","CORUM:5235","0.00898204644534307","2.0466247035703367","4","27","1","19513","XRCC5"
"CORUM","EphA1 receptor signaling complex","CORUM:6842","0.00898204644534307","2.0466247035703367","4","27","1","19513","PTK2B"
"CORUM","CD44-ERK1-ERK2-RHAMM complex","CORUM:7504","0.00898204644534307","2.0466247035703367","4","27","1","19513","CD44"
"CORUM","MiDAC complex","CORUM:6373","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","TIP5-DNMT-HDAC1 complex","CORUM:5695","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","SMAR1-HDAC1-SIN3A-SIN3B repressor complex","CORUM:6443","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","DNTTIP1-ZNF541-HDAC1-HDAC2 complex","CORUM:6421","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","MeCP2-SIN3A-HDAC complex","CORUM:749","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","CyclinD3-CDK4-CDK6-p21 complex","CORUM:5101","0.00898204644534307","2.0466247035703367","4","27","1","19513","CDKN1A"
"CORUM","DAXX-Axin-p53-HIPK2 complex","CORUM:2842","0.00898204644534307","2.0466247035703367","4","27","1","19513","TP53"
"CORUM","MGC1-DNA-PKcs-Ku complex","CORUM:5176","0.00898204644534307","2.0466247035703367","4","27","1","19513","XRCC5"
"CORUM","p21(ras)GAP-Fyn-Lyn-Yes complex, thrombin stimulated","CORUM:2564","0.00898204644534307","2.0466247035703367","4","27","1","19513","YES1"
"CORUM","SKI-NCOR1-SIN3A-HDAC1 complex","CORUM:3044","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","ITGAV-ITGB3-PXN-PTK2b complex","CORUM:2363","0.00898204644534307","2.0466247035703367","4","27","1","19513","PTK2B"
"CORUM","HERP1/HEY2-NCOR-SIN3A complex","CORUM:3263","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","RNA-induced silencing complex, RISC","CORUM:3032","0.00898204644534307","2.0466247035703367","4","27","1","19513","DICER1"
"CORUM","Vigilin-DNA-PK-Ku antigen complex","CORUM:1571","0.00898204644534307","2.0466247035703367","4","27","1","19513","XRCC5"
"CORUM","SMAD3-cSKI-SIN3A-HDAC1 complex","CORUM:3961","0.00898204644534307","2.0466247035703367","4","27","1","19513","HDAC1"
"CORUM","VEGF transcriptional complex","CORUM:298","0.00898204644534307","2.0466247035703367","4","27","1","19513","STAT3"
